name,software,wall_time,basis,level_of_theory,energy,nbasis
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/m062x/631+gdp/ala0.xyz.002a5b3a-d9a2-11ef-abea-d85ed34e2189.out,gaussian,2489.0,631+gdp,m062x,-25467.903999582704,476
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/camb3lyp/631+gdp/ala0.xyz.002a8894-d9a2-11ef-abea-d85ed34e2189.out,orca,1036.247,631+gdp,camb3lyp,-25466.951668403566,457
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/camb3lyp/631+gdp/ala0.xyz.002a9e10-d9a2-11ef-abea-d85ed34e2189.out,gaussian,2098.5,631+gdp,camb3lyp,-25467.358994506856,476
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/b2plyp/631+gdp/ala0.xyz.002ae456-d9a2-11ef-abea-d85ed34e2189.out,gaussian,5007.3,631+gdp,b2plyp,-25426.77686049297,476
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/hf/6311++g2d2p/ala0.xyz.002b9fea-d9a2-11ef-abea-d85ed34e2189.out,orca,6941.803,6311++g2d2p,hf,-25330.24026395486,743
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/hf/6311++g2d2p/ala0.xyz.002bb5c0-d9a2-11ef-abea-d85ed34e2189.out,gaussian,4825.7,6311++g2d2p,hf,-25330.23824981837,743
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/r2scan-3c/6311++g2d2p/ala0.xyz.002c64ca-d9a2-11ef-abea-d85ed34e2189.out,orca,382.504,6311++g2d2p,r2scan-3c,-25472.581016392163,511
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/b973c/6311++g2d2p/ala0.xyz.002cafca-d9a2-11ef-abea-d85ed34e2189.out,orca,281.53,6311++g2d2p,b973c,-25466.43332485822,450
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/mp2/6311++g2d2p/ala0.xyz.002d114a-d9a2-11ef-abea-d85ed34e2189.out,gaussian,14496.9,6311++g2d2p,mp2,-25420.402056297025,743
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/pbe0/6311++g2d2p/ala0.xyz.002d8922-d9a2-11ef-abea-d85ed34e2189.out,orca,1521.049,6311++g2d2p,pbe0,-25456.732541732028,743
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/pbe0/6311++g2d2p/ala0.xyz.002d9f48-d9a2-11ef-abea-d85ed34e2189.out,gaussian,7609.6,6311++g2d2p,pbe0,-25456.6994202728,743
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/PBEh-3c/6311++g2d2p/ala0.xyz.002dcdba-d9a2-11ef-abea-d85ed34e2189.out,orca,579.196,6311++g2d2p,PBEh-3c,-25422.929483900924,331
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/wb97xv/6311++g2d2p/ala0.xyz.002e16bc-d9a2-11ef-abea-d85ed34e2189.out,orca,2592.171,6311++g2d2p,wb97xv,-25478.58802447702,743
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/wb97xd3/6311++g2d2p/ala0.xyz.002e5d3e-d9a2-11ef-abea-d85ed34e2189.out,orca,2610.863,6311++g2d2p,wb97xd3,-25479.22720113886,743
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/wb97xd3bj/6311++g2d2p/ala0.xyz.002ea384-d9a2-11ef-abea-d85ed34e2189.out,orca,2605.762,6311++g2d2p,wb97xd3bj,-25495.77489422693,743
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/m062x/6311++g2d2p/ala0.xyz.002eea56-d9a2-11ef-abea-d85ed34e2189.out,orca,1613.558,6311++g2d2p,m062x,-25475.09019936027,743
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/m062x/6311++g2d2p/ala0.xyz.002f00e0-d9a2-11ef-abea-d85ed34e2189.out,gaussian,7337.8,6311++g2d2p,m062x,-25475.044291999875,743
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/camb3lyp/6311++g2d2p/ala0.xyz.002f2ef8-d9a2-11ef-abea-d85ed34e2189.out,orca,2318.716,6311++g2d2p,camb3lyp,-25474.08756347238,743
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/camb3lyp/6311++g2d2p/ala0.xyz.002f45fa-d9a2-11ef-abea-d85ed34e2189.out,gaussian,7566.3,6311++g2d2p,camb3lyp,-25474.061901161735,743
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/b2plyp/6311++g2d2p/ala0.xyz.002f8b82-d9a2-11ef-abea-d85ed34e2189.out,gaussian,19182.6,6311++g2d2p,b2plyp,-25433.065681079584,743
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/hf/sto3g/ala0.xyz.00304ac2-d9a2-11ef-abea-d85ed34e2189.out,orca,211.903,sto3g,hf,-24999.643823702292,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/hf/sto3g/ala0.xyz.003062c8-d9a2-11ef-abea-d85ed34e2189.out,gaussian,13.7,sto3g,hf,-24999.642933176805,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/ccsd/sto3g/ala0.xyz.0030ac42-d9a2-11ef-abea-d85ed34e2189.out,gaussian,1319.5,sto3g,ccsd,-25032.615667856124,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/r2scan-3c/sto3g/ala0.xyz.0030dd70-d9a2-11ef-abea-d85ed34e2189.out,orca,382.495,sto3g,r2scan-3c,-25472.581016392163,511
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/b973c/sto3g/ala0.xyz.00312956-d9a2-11ef-abea-d85ed34e2189.out,orca,278.528,sto3g,b973c,-25466.43332485822,450
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/mp2/sto3g/ala0.xyz.0031769a-d9a2-11ef-abea-d85ed34e2189.out,orca,409.887,sto3g,mp2,-25027.014774138785,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/mp2/sto3g/ala0.xyz.00318e46-d9a2-11ef-abea-d85ed34e2189.out,gaussian,19.5,sto3g,mp2,-25027.014005940066,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/pbe0/sto3g/ala0.xyz.00320736-d9a2-11ef-abea-d85ed34e2189.out,orca,443.302,sto3g,pbe0,-25123.473735040658,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/pbe0/sto3g/ala0.xyz.00321f3c-d9a2-11ef-abea-d85ed34e2189.out,gaussian,200.7,sto3g,pbe0,-25123.20790628606,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/PBEh-3c/sto3g/ala0.xyz.00325092-d9a2-11ef-abea-d85ed34e2189.out,orca,579.185,sto3g,PBEh-3c,-25422.929483900924,331
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/wb97xv/sto3g/ala0.xyz.00329d4a-d9a2-11ef-abea-d85ed34e2189.out,orca,396.071,sto3g,wb97xv,-25144.91665553977,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/wb97xd3/sto3g/ala0.xyz.0032e66a-d9a2-11ef-abea-d85ed34e2189.out,orca,328.443,sto3g,wb97xd3,-25146.330987313057,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/wb97xd3bj/sto3g/ala0.xyz.00332c6a-d9a2-11ef-abea-d85ed34e2189.out,orca,325.314,sto3g,wb97xd3bj,-25162.35979725545,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/m062x/sto3g/ala0.xyz.003374fe-d9a2-11ef-abea-d85ed34e2189.out,orca,292.567,sto3g,m062x,-25147.81336767852,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/m062x/sto3g/ala0.xyz.00338b74-d9a2-11ef-abea-d85ed34e2189.out,gaussian,317.2,sto3g,m062x,-25147.56218007063,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/orca/ala0.xyz/camb3lyp/sto3g/ala0.xyz.0033bab8-d9a2-11ef-abea-d85ed34e2189.out,orca,398.939,sto3g,camb3lyp,-25134.231343561925,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/camb3lyp/sto3g/ala0.xyz.0033d16a-d9a2-11ef-abea-d85ed34e2189.out,gaussian,195.9,sto3g,camb3lyp,-25133.974340472763,118
/cluster/home/schmidtn/master/wahlprak/dft-mp2-data/benchmark/gaussian/ala0.xyz/b2plyp/sto3g/ala0.xyz.00341878-d9a2-11ef-abea-d85ed34e2189.out,gaussian,162.0,sto3g,b2plyp,-25097.92736016534,118
